conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_keyword
2049576176847618316,Thu Apr 30 08:59:44 +0000 2026,0,@BahenolSri Masalah ikan sapu-sapu harusnya dia tidak boleh dibawa ke Indonesia. Ekosistemnya bukan di sini.,2049775701331718635,,BahenolSri,in,,0,0,0,https://x.com/undefined/status/2049775701331718635,1237012707481550848,,ikan sapu sapu
2049082437335138662,Tue Apr 28 11:36:44 +0000 2026,1,@iamurflowiesai aku bukan ikan sapu sapu. pls jgn di basmi,2049090434069364998,,iamurflowiesai,in,,0,0,0,https://x.com/undefined/status/2049090434069364998,1978015084007067648,,ikan sapu sapu
2049669780395917696,Thu Apr 30 04:19:29 +0000 2026,0,@ducatiesh ngapain km aku sapu sapu km kan bkn ikan,2049705172696502710,,ducatiesh,in,,0,1,0,https://x.com/undefined/status/2049705172696502710,1391333668367466498,,ikan sapu sapu
2049801601641308382,Thu Apr 30 10:47:06 +0000 2026,1,@Andri_Snnn apalag daya cuma anakan ikan sapu sapu,2049802719054152009,,Andri_Snnn,in,,0,0,0,https://x.com/undefined/status/2049802719054152009,1405779353166761986,,ikan sapu sapu
2049652992576745862,Thu Apr 30 13:42:13 +0000 2026,0,@StoviaJunior @insidefolkative Pramono prestasinya nangkepin ikan sapu sapu..,2049846787901628821,,StoviaJunior,in,,0,0,0,https://x.com/undefined/status/2049846787901628821,1196460414306963459,,ikan sapu sapu
2049798125767074214,Thu Apr 30 11:16:47 +0000 2026,0,@uromeprajol Jangankan nyari ikan sapu ayahnya meninggal aja dikontenin wkwk,2049810188509868429,,uromeprajol,in,,0,1,0,https://x.com/undefined/status/2049810188509868429,1312960524288585728,,ikan sapu sapu
2047647725639115161,Fri Apr 24 12:03:55 +0000 2026,1,kesel bgt dah giliran sekalinya ada hal baik mulai menjamur dan digalakkan (misal: pembasmian ikan sapu-sapu) adaaa aja si paling edgy dan sok kontra mana pake opini yg ga ilmiah pula ,2047647725639115161,,,in,,0,0,0,https://x.com/undefined/status/2047647725639115161,1543811485088256000,,ikan sapu sapu
2048276840163446893,Sun Apr 26 05:43:48 +0000 2026,2,tiap tukang somay lewat biasanya gw ngibrit ke luar ngejar kayak mau nangkep maling. gegara ikan sapu-sapu jadi ogah. #punten ,2048276840163446893,,,in,,0,1,0,https://x.com/undefined/status/2048276840163446893,2002776322884751361,,ikan sapu sapu
2048048491386265920,Sat Apr 25 14:37:20 +0000 2026,1,ato biar lebih melokal ikan sapu sapu aja? bantu pilih donggg sobat https://t.co/BeBcTnLTaN,2048048720122691619,https://pbs.twimg.com/media/HGwhdUQbQAACwOk.jpg,orenjiiiyo,in,,0,1,0,https://x.com/undefined/status/2048048720122691619,1885016140109537282,,ikan sapu sapu
2049856511548219571,Thu Apr 30 14:22:52 +0000 2026,0,Ceritanya tentang peri yang keluar dari tanaman Bambu yang saat itu sedang ditebang oleh Petani pencari bambu. Ternyata dia tumbuh besar dengan cepat tapi bentuknya seperti manusia biasa. Cepatnya tidak seperti manusia pd umumnya.,2049857018392179130,,BiBi_FARaway,in,,0,1,0,https://x.com/undefined/status/2049857018392179130,317103069,,ikan sapu sapu
2047499186510377331,Thu Apr 30 04:25:07 +0000 2026,0,@seonqhwaz @intkkhwann @keeeeeeho_ Si keeho ikan sapu sapu hyung,2049706591289811152,,seonqhwaz,in,,0,1,0,https://x.com/undefined/status/2049706591289811152,1719180326264848384,,ikan sapu sapu
2047609076096684199,Fri Apr 24 11:14:32 +0000 2026,0,@_imthemafia @txtdrkuliner + ikan sapu ,2047635297304039694,,_imthemafia,in,,0,0,0,https://x.com/undefined/status/2047635297304039694,1751136308146458624,,ikan sapu sapu
2049507048480768054,Wed Apr 29 15:12:13 +0000 2026,0,semua orang kaya eek emang paling bener nangkep ikan sapu-sapu aja,2049507048480768054,,,in,,0,0,0,https://x.com/undefined/status/2049507048480768054,1856145628264574976,,ikan sapu sapu
2049413752576205154,Wed Apr 29 09:01:29 +0000 2026,0,semoga gw jd panitia (amin) soalnya males bgt presentasi for the 2nd time kayak ngapain ege presentasi lagi walaupun presentasi td gw agak kek tai,2049413752576205154,,,in,,0,0,0,https://x.com/undefined/status/2049413752576205154,1148293576192745477,,ikan sapu sapu
2048227931252793365,Sun Apr 26 03:52:17 +0000 2026,0,@canvasdira mjb dibuat kek ikan sapu sapu ,2048248776163532830,,canvasdira,in,,0,0,0,https://x.com/undefined/status/2048248776163532830,1399766296699437057,,ikan sapu sapu
2049493927045042468,Wed Apr 29 23:32:55 +0000 2026,0,@sbmptnfess Akuu,2049633056982815120,,sbmptnfess,in,,0,0,0,https://x.com/undefined/status/2049633056982815120,1833074605457903616,,ikan sapu sapu
2049404455440068835,Thu Apr 30 03:27:12 +0000 2026,0,@CrasherDOHOON Siomay dari ikan sapu sapu yaaa,2049692015512969254,,CrasherDOHOON,in,,0,0,0,https://x.com/undefined/status/2049692015512969254,2508539364,,ikan sapu sapu
2046463363115626600,Tue Apr 21 05:37:41 +0000 2026,1024,Kalo gitu mending ikan sapu-sapu yang ditangkap dikumpulin terus serahin ke MUI buat disucikan sesuai ajaran islam. https://t.co/CSK4FwZiKx,2046463363115626600,https://pbs.twimg.com/ext_tw_video_thumb/2046463334904696832/pu/img/xxYuEiv8b6pqjHom.jpg,,in,,19,122,77,https://x.com/undefined/status/2046463363115626600,871058414364876800,,ikan sapu sapu
2047967597753479214,Sat Apr 25 09:14:59 +0000 2026,7,mending gue di rumah push rank sampe mampus daripada pergi main trs ketemu ikan sapu sapu warna hijau itu,2047967597753479214,,,in,,0,4,0,https://x.com/undefined/status/2047967597753479214,1970039878386851840,,ikan sapu sapu
2049409226712416598,Wed Apr 29 08:49:31 +0000 2026,0,Pas warga ngamuk soal halte parpol Pramono mundur dikit. Pas MUI ngamuk soal ikan sapu sapu dikubur hidup hidup Pramono buka konsultasi syariah. Pas DPR pusat keluarin PP perlindungan anak digital Pramono langsung bikin Pergub turunan dalam hitungan hari. Pola nya jelas.,2049410741070159940,,AvelinoGuido28,in,,0,1,0,https://x.com/undefined/status/2049410741070159940,1829458796118441984,,ikan sapu sapu
2047573559413993830,Fri Apr 24 07:09:13 +0000 2026,2,Pemprov DKI Jakarta kini tidak langsung mengubur ikan sapu-sapu yang ditangkap di perairan Jakarta buntut diprotes MUI. ~RS https://t.co/Yy1r8ZaaQP,2047573559413993830,https://pbs.twimg.com/amplify_video_thumb/2047573032164872192/img/Jipi-PmEycWakGXY.jpg,,in,,0,1,1,https://x.com/undefined/status/2047573559413993830,23343960,,ikan sapu sapu
2047628239284338749,Fri Apr 24 10:46:29 +0000 2026,2,Isu siomay ikan sapu-sapu memicu kekhawatiran karena dinilai kurang aman dikonsumsi. Chef Haryadi menyarankan mengenali dari warna kusam bau tajam dan tekstur keras. Baca selengkapnya: https://t.co/dWMtXJHfhE ~RK #siomay #ikansapu #tenggiri https://t.co/xcSqSgUyod,2047628239284338749,https://pbs.twimg.com/media/HGqi_ljbsAANzN4.jpg,,in,,0,0,1,https://x.com/undefined/status/2047628239284338749,23343960,,ikan sapu sapu
2049648678634394072,Thu Apr 30 08:00:47 +0000 2026,1,@P3gEl Sebenarnya kualitas isi sebuah kolam itu sesuai dengan populasi terbanyak didalamnya. Apakah isinya berudu cebong atau ikan sapu-sapu? Apakah itu dominan bodoh pa dominan cerdas? https://t.co/HMLFgGowMi,2049760862941110356,,P3gEl,in,,0,0,0,https://x.com/undefined/status/2049760862941110356,1254035776322453506,,ikan sapu sapu
2049725028267356619,Thu Apr 30 05:48:50 +0000 2026,1,@andriekaryadi Ikan mujair di antara sapu-sapu lebih tepatnya mungkin.,2049727659601760706,,andriekaryadi,in,,0,1,0,https://x.com/undefined/status/2049727659601760706,391092810,,ikan sapu sapu
2049175725689688560,Wed Apr 29 08:21:04 +0000 2026,0,@wargasaturnusss Ikan sapu-sapu kiss,2049403583138082988,,wargasaturnusss,in,,0,0,0,https://x.com/undefined/status/2049403583138082988,82320973,,ikan sapu sapu
2049413752576205154,Wed Apr 29 09:01:30 +0000 2026,0,tp so far feedback dr dosen oke sja,2049413758490231198,,aspiringangin,in,,0,0,0,https://x.com/undefined/status/2049413758490231198,1148293576192745477,,ikan sapu sapu
2049449180691591375,Thu Apr 30 10:54:25 +0000 2026,0,@paijohnn asal bukan ikan sapu sapu ya kak,2049804561725157775,,paijohnn,in,,0,0,0,https://x.com/undefined/status/2049804561725157775,2022915317786406912,,ikan sapu sapu
2048593952128008331,Mon Apr 27 02:43:53 +0000 2026,1, Ikan sapu-sapu lagi viral tapi jangan sampai jadi ancaman nyata! Spesies invasif bisa merusak ekosistem dan mengancam ikan lokal. Yuk lebih bijak memelihara ikan dan patuhi aturan karantina! #StopInvasiveSpecies #KarantinaIkan #JagaEkosistem https://t.co/GLLbyMdTkD,2048593952128008331,https://pbs.twimg.com/media/HG4RVjjaAAAvcZB.jpg,,in,,0,1,0,https://x.com/undefined/status/2048593952128008331,836475438314594306,,ikan sapu sapu
2049531758228783212,Wed Apr 29 16:56:09 +0000 2026,0,@romenchrist aph mw ikan sapu sapu depan kali pi ?!,2049533206941302833,,romenchrist,in,,0,1,0,https://x.com/undefined/status/2049533206941302833,1908520158144114688,,ikan sapu sapu
2049729723568410764,Thu Apr 30 05:57:02 +0000 2026,0,soal utul gapernah dipublish kah?,2049729723568410764,,,in,,0,0,0,https://x.com/undefined/status/2049729723568410764,1833074605457903616,,ikan sapu sapu
2045723759026573468,Sun Apr 19 04:38:46 +0000 2026,519,Kenapa ikan sapu-sapu di Brazil dikonsumsi? Di negara asalnya seperti Brasil (dan wilayah lembah Sungai Amazon pada umumnya) ikan sapu-sapu justru menjadi tangkapan yang lumrah untuk dikonsumsi Kenapa di sana bisa dimakan sementara di Indonesia malah jadi hama invasif yang https://t.co/MrlAp7t4on,2045723759026573468,https://pbs.twimg.com/amplify_video_thumb/2045723609327681536/img/r-8f6wcU7Tn9msRR.jpg,,in,,10,45,118,https://x.com/undefined/status/2045723759026573468,1156869918370873344,,ikan sapu sapu
2047848671279231089,Sat Apr 25 01:22:25 +0000 2026,1,Gw pernah makan siomay ikan sapu sapu g ya,2047848671279231089,,,in,,0,1,0,https://x.com/undefined/status/2047848671279231089,2029033836630433792,,ikan sapu sapu
2049462085193707554,Wed Apr 29 12:22:23 +0000 2026,0,@qpinokio @Suka_baksooo Suruh bertapa sendiri atau dalam kolam ikan sapu ,2049464309194133747,,qpinokio,in,,0,0,0,https://x.com/undefined/status/2049464309194133747,1915775784364699648,,ikan sapu sapu
2047546073795932281,Fri Apr 24 05:20:00 +0000 2026,1,KDM sebut tingginya populasi ikan sapu-sapu jadi tanda sungai tercemar https://t.co/FdK2l6qs4S,2047546073795932281,,,in,,0,0,0,https://x.com/undefined/status/2047546073795932281,121640063,,ikan sapu sapu
2049576176847618316,Thu Apr 30 08:47:51 +0000 2026,0,@Lima8Satu Kalo ikan sapu sapu gimana ?,2049772708590936187,,Lima8Satu,in,,0,1,0,https://x.com/undefined/status/2049772708590936187,1846782711836577792,,ikan sapu sapu
2047657239708901621,Fri Apr 24 14:40:15 +0000 2026,1,@AgilTriatm64429 Biasanya beli somay yg perpcs 3rb jadi kalo dipakein ikan sapu-sapu mah kebangetan ,2047687064586789098,,AgilTriatm64429,in,,0,1,0,https://x.com/undefined/status/2047687064586789098,1518293169258909696,,ikan sapu sapu
2047964005323747538,Sat Apr 25 23:32:47 +0000 2026,5,@LambeSahamjja Mau air bersih atau tidak ikan sapu² tetap akan hidup dan tetap invasif pencemaran emg harus di perbaiki segera tapi gak buat ikan sapu-sapu jadi indikator air bersih. Kedua gubernur itu benar cuman penyampaiannya yg bisa misinformasi aja jadi untuk para fansnya jgn pada ribut,2048183472402088099,,LambeSahamjja,in,,0,0,0,https://x.com/undefined/status/2048183472402088099,2007592255381815296,,ikan sapu sapu
2047003497762300314,Thu Apr 23 15:54:30 +0000 2026,74,@milkiewaygalaxy Ngga expect ada orang yang hear me out ke ikan sapu-sapu,2047343365453480391,,milkiewaygalaxy,in,,0,0,0,https://x.com/undefined/status/2047343365453480391,1259358191369900032,,ikan sapu sapu
2048800022125576420,Mon Apr 27 16:22:44 +0000 2026,5504,Gak asik ah ngebanter pake ikan sapu-sapu bisa. Giliran direspon ego sang raja langsung kesenggol,2048800022125576420,,,in,,35,117,698,https://x.com/undefined/status/2048800022125576420,113955624,,ikan sapu sapu
2049687052988583960,Thu Apr 30 03:07:29 +0000 2026,0,Bjirrr katanya dia mo cari antibakteri yg terkandung di ikan sapu² kok td vid yg lewat FYP malah jadi nyari bakteri patogen nya... Bakteri patogen tuh bakteri jahat.. ini tujuannya apa sih sebenarnya mo cari inovasi pemanfaatan ikan sapu² ato uji lab terhadap ikan sapu² ,2049687052988583960,,,in,,0,0,0,https://x.com/undefined/status/2049687052988583960,1500746188231901184,,ikan sapu sapu
2049536116597096930,Wed Apr 29 22:41:18 +0000 2026,0,@kraetingdaenkk Kalo makan ikan sapu sapu nanti km jadi rajin bersih bersih,2049620066875129946,,kraetingdaenkk,in,,0,0,0,https://x.com/undefined/status/2049620066875129946,1920790186776293376,,ikan sapu sapu
2049718772316123497,Thu Apr 30 07:22:12 +0000 2026,0,@myshawti ikan sapu-sapu ciliwung sebelum dibasmi,2049751156029878465,,myshawti,in,,0,0,0,https://x.com/undefined/status/2049751156029878465,1970849179686842368,,ikan sapu sapu
2048053165216706966,Sat Apr 25 14:55:00 +0000 2026,1,Satpol PP Kecamatan Sawah Besar mengamankan lima orang pria yang kedapatan tengah mengolah ikan sapu-sapu hasil tangkapan dari bantaran anak Kali Ciliwung kawasan Pasar Baru Jakarta Pusat Sabtu (25/4/2026). https://t.co/FXShkJur2J,2048053165216706966,,,in,,0,0,1,https://x.com/undefined/status/2048053165216706966,68930552,,ikan sapu sapu
2049019420883005757,Thu Apr 30 11:04:45 +0000 2026,0,@AkuPusatDunia @seoyeohn Bukan lagi dia ntu CEO baso ikan sapu sapu,2049807159979069453,,AkuPusatDunia,in,,0,1,0,https://x.com/undefined/status/2049807159979069453,760235221966913536,,ikan sapu sapu
2047581463156269454,Fri Apr 24 07:40:37 +0000 2026,4,saking lebar nya tuh senyum sampe bisa membunuh ikan sapu sapu di kali Ciliwung. https://t.co/H6XtZI40Sl,2047581463156269454,https://pbs.twimg.com/amplify_video_thumb/2047581377043009536/img/mH3rOBHeuRxllqdB.jpg,,in,,0,0,0,https://x.com/undefined/status/2047581463156269454,1928872270858170368,,ikan sapu sapu
2047964005323747538,Sun Apr 26 06:11:15 +0000 2026,0,@LambeSahamjja masalahnya sapu2 tuh ikan invasi dmn karakter dari ikan invasi dia sangat baik dalam beradaptasi dan apakah yakin setelah air bersih dari polusi ikan sapu2 gak bisa survive? yg tau tlg jelaskan ,2048283746596745428,,LambeSahamjja,in,,0,0,0,https://x.com/undefined/status/2048283746596745428,520155961,,ikan sapu sapu
2047336924176634331,Thu Apr 23 15:28:55 +0000 2026,0,Imu mirip ikan sapu-sapu,2047336924176634331,,,in,,0,0,0,https://x.com/undefined/status/2047336924176634331,912769731878203392,,ikan sapu sapu
2049364312079450152,Wed Apr 29 05:45:02 +0000 2026,250,Taxi ijo ini udah kek ikan sapu-sapu. Jumlahnya banyak dan invasif aka merugikan sekitar.,2049364312079450152,,,in,,0,4,40,https://x.com/undefined/status/2049364312079450152,1426887455265812483,,ikan sapu sapu
2048649329829871914,Mon Apr 27 06:23:56 +0000 2026,1,Melihat konstelasi klasemen Serie A saat ini Como langsung terlihat invasif dan mengganggu pemandangan yang biasanya tersaji. Cesc Fabregas dan Como seperti ikan sapu-sapu! https://t.co/HC8Brz4SK1,2048649329829871914,,,in,,0,0,0,https://x.com/undefined/status/2048649329829871914,78239324,,ikan sapu sapu
2048386840080908380,Sun Apr 26 13:00:54 +0000 2026,1,gw fans bgt sama bang arief yuhu ikan sapu sapu W icon,2048386840080908380,,,in,,0,1,0,https://x.com/undefined/status/2048386840080908380,1327616394872061952,,ikan sapu sapu
2048009194960490640,Sun Apr 26 03:39:51 +0000 2026,0,@thmsky @NSleuth50644 @Outstandjing Lazim ga makan siomay pake ikan sapu sapu dan dijual ? Walaupun ga nipu terang terangan tapi di sini ada norma yang dilanggar !,2048245648647176259,,thmsky,in,,0,0,0,https://x.com/undefined/status/2048245648647176259,546758065,,ikan sapu sapu
2048631658983956578,Mon Apr 27 05:13:43 +0000 2026,1,Bukan sapu-sapu ya Temukan Kerupuk Tenggiri mentah cap 3 udang super Ikan ukuran 250 gram seharga Rp8.410. Dapatkan sekarang juga di Shopee! https://t.co/lwjyoYiwTF https://t.co/pnx5v9cDsG,2048631658983956578,https://pbs.twimg.com/media/HG4zoocaMAALufH.jpg,,in,,0,0,0,https://x.com/undefined/status/2048631658983956578,1581884899560423424,,ikan sapu sapu
2047281148611748146,Thu Apr 23 12:01:48 +0000 2026,22,@thejurgenholic @arcpcpa alay banget kyk ikan sapu aja minta disuapin ,2047284804987879624,,thejurgenholic,in,,0,1,0,https://x.com/undefined/status/2047284804987879624,1371111495862341636,,ikan sapu sapu
2047969264343318823,Sat Apr 25 09:21:36 +0000 2026,1,Haaaaa pengen jadi ikan aja (yang bukan sapu-sapu),2047969264343318823,,,in,,0,0,0,https://x.com/undefined/status/2047969264343318823,1069778888790667265,,ikan sapu sapu
2048376890755600424,Sun Apr 26 13:12:21 +0000 2026,1,@theultramilkkk Budidaya ikan sapu-sapu sendiri terus bikin usaha siomay. Jadi kualitas bahan kita kontrol.,2048389721622200813,,theultramilkkk,in,,0,2,0,https://x.com/undefined/status/2048389721622200813,1897341343627919360,,ikan sapu sapu
2045740924807098561,Sun Apr 19 05:46:59 +0000 2026,3862,Gak cuma ikan sapu-sapu yang bikin ikan lain punah. Tapi mereka yang paling gak ngelawan kalau disikat. Data KLHK 60% sungai Indonesia rusak berat. Faktor utamanya limbah dan bendungan (mengancam migrasi ikan). Dan limbah yang paling mengganggu reproduksi ikan: MIKROPLASTIK. https://t.co/po79xniRbS,2045740924807098561,https://pbs.twimg.com/amplify_video_thumb/2045740584523182080/img/TdsI0NISEpaH73Bv.jpg,,in,,9,14,1538,https://x.com/undefined/status/2045740924807098561,159919812,,ikan sapu sapu
2047982176818639230,Sat Apr 25 10:12:55 +0000 2026,1,terus pernah live juga gatau ini di gigs mana soalnya masi sm hira kemana-mana jd kayanya BLUESEED banget &gt;__&lt; (jongsu pentol IKAN SAPU-SAPU) cr. yellowlov2 (ig) https://t.co/8OFkvwpe49,2047982176818639230,https://pbs.twimg.com/amplify_video_thumb/2047981880075792384/img/JFRqscXB1I6QCS96.jpg,,in,,0,2,0,https://x.com/undefined/status/2047982176818639230,1233775944013209600,,ikan sapu sapu
2048005822903624057,Sun Apr 26 12:38:38 +0000 2026,6,@Wenbo77 Di Indonesia ikan sapu-sapu asal Brazil justru yang menjadi spesies invasif dan memusnahkan ikan-ikan lokal.,2048381234552910106,,Wenbo77,in,,0,2,0,https://x.com/undefined/status/2048381234552910106,1586599310572998656,,ikan sapu sapu
2048028125695741959,Sat Apr 25 13:15:30 +0000 2026,6,Sungai-sungai di Jakarta sedang tidak baik-baik saja. Bukan hanya soal sampah tapi ada predator diam yang mengancam ekosistem kita. Dia adalah ikan Sapu-Sapu. Gubernur DKI Jakarta Pramono Anung menginstruksikan operasi masif untuk membasmi ikan sapu-sapu di seluruh sungai https://t.co/QgAISfIGeA,2048028125695741959,https://pbs.twimg.com/media/HGwLMHfbcAAuGsU.jpg,,in,,1,1,5,https://x.com/undefined/status/2048028125695741959,231355136,,ikan sapu sapu
2047494257565688035,Fri Apr 24 01:54:06 +0000 2026,27,Sopan gak sih tiap beli siomay tanya pake ikan sapu-sapu apa engga gitu ke kang siomay soalnya trust issue sama berita yg lagi beredar ,2047494257565688035,,,in,,2,14,0,https://x.com/undefined/status/2047494257565688035,928815685026725890,,ikan sapu sapu
2046787320482062829,Wed Apr 22 03:04:59 +0000 2026,26,Sudah saatnya menjadi FPI (Form Pembela Ikan) sapu-sapu https://t.co/ZpphZwrhfn,2046787320482062829,https://pbs.twimg.com/amplify_video_thumb/2046787253750595584/img/juAGW6qlM-jGyeJn.jpg,,in,,1,9,6,https://x.com/undefined/status/2046787320482062829,1156869918370873344,,ikan sapu sapu
2047567073455550895,Sat Apr 25 07:47:29 +0000 2026,13,@denismalhotra Ikan sapu-sapu jenis apa itu? Satu species sama ikan saiful-saiful kah? https://t.co/57p7rEMgRQ,2047945578102014002,https://pbs.twimg.com/media/HGvDpowaQAAY1vE.jpg,denismalhotra,in,,0,0,0,https://x.com/undefined/status/2047945578102014002,1976223318484385792,,ikan sapu sapu
2047584748361642388,Fri Apr 24 09:01:38 +0000 2026,241,@beeeemooooo @wibuberkendara Ikan sapu sapu,2047601851089203410,,beeeemooooo,in,,0,3,0,https://x.com/undefined/status/2047601851089203410,1794298849651212288,,ikan sapu sapu
2047181309207097487,Thu Apr 23 08:05:16 +0000 2026,4,@myshawti Kata gua mah ikan sapu² yg udh dtangkep kirim ke kantor MUI karna mereka yg pegang kunci surganya yg ngerti ilmunya biar ada kerjaan jg hhhha,2047225276594290773,,myshawti,in,,0,1,0,https://x.com/undefined/status/2047225276594290773,267649331,,ikan sapu sapu
2047176973416571023,Thu Apr 23 04:53:19 +0000 2026,2,thank you whoever sold that siomay ikan sapu sapu to sneako,2047176973416571023,,,en,,0,0,0,https://x.com/undefined/status/2047176973416571023,2028081256286822400,,ikan sapu sapu
2048279247878537590,Sun Apr 26 07:30:52 +0000 2026,0,@aril_piterpen1 Salah satu bahaya daging ikan sapu2 jika terlalu banyak dikonsumsi ya ini nih kandungan zat besinya yg tinggi lama2 bisa buka toko besi jadinya HA HA HA HA ,2048303782669471805,,aril_piterpen1,in,,0,0,0,https://x.com/undefined/status/2048303782669471805,1779824206911504384,,ikan sapu sapu
2048707145974288640,Thu Apr 30 13:48:58 +0000 2026,0,.. sebelum mulai melepaskan kait [lagi-lagi tanpa sengaja menusuk telunjuknya hah setelah ini ia akan membeli perban yang banyak] dan menaruh satu ikan tersebut ke dalam ember besi berisikan air jernih. ㅤseharusnya sudah cocok dengan deskripsikan. ikan herring segar untuk ..,2049848486661870005,,stxarie,in,,0,1,0,https://x.com/undefined/status/2049848486661870005,1968022850851442690,,ikan sapu sapu
2048009097136742579,Sat Apr 25 11:59:53 +0000 2026,1,Disungai sih lagi berenang sama ikan sapu sapu. ya gak? @riezanton https://t.co/3ybmOnxp0V,2048009097136742579,https://pbs.twimg.com/media/HGv9awQasAE6pJ6.jpg,,in,,1,1,1,https://x.com/undefined/status/2048009097136742579,1659047622,,ikan sapu sapu
2047996375556829236,Sat Apr 25 11:09:20 +0000 2026,2,Debit Air di Bekasi Tinggi 5 Warga Cikarang Cari Ikan Sapu-sapu ke Sungai di Jakarta ~WR Klik untuk baca: https://t.co/wwh4EFxOji,2047996375556829236,,,in,,0,0,0,https://x.com/undefined/status/2047996375556829236,23343960,,ikan sapu sapu
2047359407533723928,Thu Apr 23 16:58:15 +0000 2026,0,pls mau juga tapi akh rekues ikan sapu-sapunya wajahnya pake wajah caleb biar enak dipandang,2047359407533723928,,,in,,0,0,0,https://x.com/undefined/status/2047359407533723928,1757636990747721728,,ikan sapu sapu
2047472335029211505,Fri Apr 24 08:24:05 +0000 2026,0,@ajay_scoojay @Idnextgen Hama sesungguhnya dibanding ikan sapu sapu,2047592399061627354,,ajay_scoojay,in,,0,0,0,https://x.com/undefined/status/2047592399061627354,1434453769417154560,,ikan sapu sapu
2047202467163857176,Thu Apr 23 06:56:56 +0000 2026,1,@ketumbarbubuck Coba ganti ikan sapu pasti lebih murah,2047208082112172375,,ketumbarbubuck,in,,0,1,0,https://x.com/undefined/status/2047208082112172375,1199318735015727105,,ikan sapu sapu
2048014935037468889,Sat Apr 25 13:56:34 +0000 2026,0,@persisofficial Maksudnya ke jakarta mau jaring ikan sapu² itu buat di bawa ke solo soal hasil ya buat Persija 3 poinnya ,2048038461182255149,,persisofficial,in,,0,0,0,https://x.com/undefined/status/2048038461182255149,1801214450625904641,,ikan sapu sapu
2048309271994249448,Sun Apr 26 07:52:40 +0000 2026,4,jon katanya kalo kalah ntar disuruh nyari ikan sapu-sapu satu kuintal @jonatan979,2048309271994249448,,,in,,0,0,0,https://x.com/undefined/status/2048309271994249448,1240978612393627649,,ikan sapu sapu
2045754310026526942,Sun Apr 19 06:40:10 +0000 2026,129,Di Jakarta ikan sapu-sapu diburu karena dianggap hama penunggu sungai. Kita bahkan sampai takut makan siomay karena bayang-bayang dagingnya. Padahal di belahan dunia lain ikan ini justru naik kelas jadi kuliner yang digemari masyrakat lokal. https://t.co/ovwPvBYw8M,2045754310026526942,https://pbs.twimg.com/amplify_video_thumb/2045754194184085504/img/kjTdgBq05AhUaDWd.jpg,,in,,33,86,19,https://x.com/undefined/status/2045754310026526942,88404450,,ikan sapu sapu
2047979389225177391,Sat Apr 25 10:01:50 +0000 2026,1,Ikan sepat ikan tongkol ikan nila ikan sapu-sapu ikan gurame lah ngabsen nama ikan udah saatnya lu lu semua berkawan sama gw plis jebal gw maksa nih gw ngejar sampai palung mariana canda. Gw sukanya apa kaga tau gw cepet lu reply skrng no homophobic ok ges https://t.co/6JTX3UdnD6,2047979389225177391,https://pbs.twimg.com/media/HGviZt4XsAEzSrU.jpg,,in,,0,32,0,https://x.com/undefined/status/2047979389225177391,1284050960013115393,,ikan sapu sapu
2048015200507621854,Sat Apr 25 12:24:08 +0000 2026,5,Gue baru kali ini ngeliat area luar Craven Cottage markasnya Fulham. Ada ikan sapu-sapu ga yaa di sungainya? https://t.co/GGn43L2jPC,2048015200507621854,https://pbs.twimg.com/media/HGwC9_QacAAjXsv.jpg,,in,,0,1,0,https://x.com/undefined/status/2048015200507621854,595332298,,ikan sapu sapu
2048707145974288640,Thu Apr 30 14:08:03 +0000 2026,0,.. marelius lepaskan kembali pada perairan. fokusnya adalah mengumpulkan jenis yang dipinta hingga ember bersiht tersebut berisikan lima ikan herring untuk dibawa pulang. ㅤbahkan mentari sudah mulai terbenam ketika marelius melangkahkan kaki pulang dari spot memancingnya. ..,2049853288494076268,,stxarie,in,,0,0,0,https://x.com/undefined/status/2049853288494076268,1968022850851442690,,ikan sapu sapu
2047296700038214012,Thu Apr 23 12:49:04 +0000 2026,1,Kalau emang tukang som4y nakal ngolah ikan sapu-sapu jadi somay nya kek mana anjr bagian mananya yang diolah,2047296700038214012,,,in,,0,0,0,https://x.com/undefined/status/2047296700038214012,1826484191632261120,,ikan sapu sapu
2049769035991265789,Thu Apr 30 08:49:16 +0000 2026,0,@SeekHustle Ikan Sapu-Sapu Teroooossssss,2049773066105061379,,SeekHustle,in,,0,0,0,https://x.com/undefined/status/2049773066105061379,1437750326707191812,,ikan sapu sapu
2046284507003904511,Mon Apr 20 17:46:59 +0000 2026,42,MUKBANG IKAN SAPU-SAPU?! Di Indonesia dijauhi di Brazil malah jadi makanan nikmat sehari-hari! Coba lihat betapa lahapnya dia. Iya kalian nggak salah lihat yang dimakan itu adalah IKAN SAPU-SAPU (Plecostomus)! Kalau di Indonesia denger namanya aja kita pasti langsung https://t.co/CIWgoGd7OT,2046284507003904511,https://pbs.twimg.com/amplify_video_thumb/2046284242041335808/img/-gBpa_s_2RzNVL4F.jpg,,in,,0,14,9,https://x.com/undefined/status/2046284507003904511,1156869918370873344,,ikan sapu sapu
